time (sec), velocity, LPWM, RPWM, position, reading
42.0218, 0.25, 159, 0, -0.0321469, 929
42.0419, 0.25, 159, 0, -0.03175, 928
42.0618, 0.25, 159, 0, -0.03175, 928
42.0818, 0.25, 159, 0, -0.03175, 928
42.1018, 0.25, 159, 0, -0.03175, 928
42.1219, 0.25, 159, 0, -0.03175, 928
42.1418, 0.25, 159, 0, -0.03175, 928
42.1619, 0.25, 159, 0, -0.03175, 928
42.1819, 0.25, 159, 0, -0.0313531, 927
42.2018, 0.25, 159, 0, -0.0309562, 926
42.2219, 0.25, 159, 0, -0.0305594, 925
42.2418, 0.25, 159, 0, -0.0301625, 924
42.2619, 0.25, 159, 0, -0.0297656, 923
42.2818, 0.25, 159, 0, -0.0293687, 922
42.3019, 0.25, 159, 0, -0.0289719, 921
42.3219, 0.25, 159, 0, -0.0281781, 919
42.3419, 0.25, 159, 0, -0.0281781, 919
42.3618, 0.25, 159, 0, -0.0277813, 918
42.3818, 0.25, 159, 0, -0.0273844, 917
42.4019, 0.25, 159, 0, -0.0269875, 916
42.4218, 0.25, 159, 0, -0.0269875, 916
42.4419, 0.25, 159, 0, -0.0265906, 915
42.4618, 0.25, 159, 0, -0.0265906, 915
42.4819, 0.25, 159, 0, -0.0261937, 914
42.5018, 0.25, 0, 159, -0.0257969, 913
42.5219, 0.25, 0, 159, -0.0254, 912
42.5418, 0.25, 0, 159, -0.0254, 912
42.5618, 0.25, 0, 159, -0.0254, 912
42.5818, 0.25, 0, 159, -0.0254, 912
42.6018, 0.25, 0, 159, -0.0254, 912
42.6219, 0.25, 0, 159, -0.0254, 912
42.6418, 0.25, 0, 159, -0.0250031, 911
42.6619, 0.25, 0, 159, -0.0250031, 911
42.6818, 0.25, 0, 159, -0.0246062, 910
42.7019, 0.25, 159, 0, -0.0246062, 910
42.7219, 0.25, 159, 0, -0.0246062, 910
42.7418, 0.25, 159, 0, -0.0246062, 910
42.7619, 0.25, 159, 0, -0.0242094, 909
42.7819, 0.25, 159, 0, -0.0242094, 909
42.8018, 0.25, 159, 0, -0.0242094, 909
42.8219, 0.25, 159, 0, -0.0242094, 909
42.8419, 0.25, 159, 0, -0.0242094, 909
42.8618, 0.25, 159, 0, -0.0242094, 909
42.8818, 0.25, 159, 0, -0.0242094, 909
42.9019, 0.25, 159, 0, -0.0242094, 909
42.9218, 0.25, 159, 0, -0.0242094, 909
42.9419, 0.25, 159, 0, -0.0238125, 908
42.9619, 0.25, 159, 0, -0.0238125, 908
42.9818, 0.25, 159, 0, -0.0234156, 907
43.0018, 0.25, 159, 0, -0.0234156, 907
43.0219, 0.25, 159, 0, -0.0234156, 907
43.0418, 0.25, 159, 0, -0.0230187, 906
43.0618, 0.25, 159, 0, -0.0230187, 906
43.0818, 0.25, 159, 0, -0.0226219, 905
43.1019, 0.25, 159, 0, -0.022225, 904
43.1219, 0.25, 159, 0, -0.022225, 904
43.1419, 0.25, 159, 0, -0.022225, 904
43.1619, 0.25, 159, 0, -0.0218281, 903
43.1818, 0.25, 159, 0, -0.0214312, 902
43.2019, 0.25, 159, 0, -0.0210344, 901
43.2219, 0.25, 159, 0, -0.0206375, 900
43.2419, 0.25, 159, 0, -0.0206375, 900
43.2619, 0.25, 159, 0, -0.0202406, 899
43.2818, 0.25, 159, 0, -0.0198438, 898
43.3019, 0.25, 159, 0, -0.0198438, 898
43.3219, 0.25, 159, 0, -0.0194469, 897
43.3418, 0.25, 159, 0, -0.0194469, 897
43.3618, 0.25, 159, 0, -0.01905, 896
43.3819, 0.25, 159, 0, -0.01905, 896
43.4019, 0.25, 159, 0, -0.01905, 896
43.4218, 0.25, 159, 0, -0.01905, 896
43.4419, 0.25, 159, 0, -0.01905, 896
43.4619, 0.25, 159, 0, -0.01905, 896
43.4818, 0.25, 159, 0, -0.01905, 896
43.5018, 0.25, 159, 0, -0.0186531, 895
43.5218, 0.25, 159, 0, -0.0182563, 894
43.5419, 0.25, 159, 0, -0.0178594, 893
43.5618, 0.25, 159, 0, -0.0174625, 892
43.5819, 0.25, 159, 0, -0.0174625, 892
43.6018, 0.25, 159, 0, -0.0170656, 891
43.6219, 0.25, 159, 0, -0.0166687, 890
43.6418, 0.25, 159, 0, -0.0162719, 889
43.6618, 0.25, 159, 0, -0.015875, 888
43.6818, 0.25, 159, 0, -0.015875, 888
43.7019, 0.25, 159, 0, -0.015875, 888
43.7218, 0, 0, 0, -0.015875, 888
43.7418, 0, 0, 0, -0.015875, 888
43.7619, 0, 0, 0, -0.0154781, 887
43.7818, 0, 0, 0, -0.0150812, 886
43.8019, 0, 0, 0, -0.0146844, 885
43.8219, 0, 0, 0, -0.0142875, 884
43.8419, 0, 0, 0, -0.0142875, 884
43.8618, 0, 0, 0, -0.0138906, 883
43.8818, 0, 0, 0, -0.0138906, 883
43.9019, 0, 0, 0, -0.0134937, 882
43.9218, 0, 0, 0, -0.0130969, 881
43.9418, 0, 0, 0, -0.0130969, 881
43.9618, 0, 0, 0, -0.0134937, 882
43.9819, 0, 0, 0, -0.0134937, 882
44.0019, 0, 0, 0, -0.0134937, 882
44.0218, 0, 0, 0, -0.0134937, 882
44.0419, 0, 0, 0, -0.0134937, 882
44.0618, 0, 0, 0, -0.0134937, 882
44.0818, 0, 0, 0, -0.0134937, 882
44.1018, 0, 0, 0, -0.0134937, 882
44.1219, 0, 0, 0, -0.0134937, 882
44.1418, 0, 0, 0, -0.0134937, 882
44.1619, 0, 0, 0, -0.0134937, 882
44.1819, 0, 0, 0, -0.0134937, 882
44.2019, 0, 0, 0, -0.0134937, 882
44.2219, 0, 0, 0, -0.0134937, 882
44.2418, 0, 0, 0, -0.0134937, 882
44.2619, 0, 0, 0, -0.0130969, 881
44.2819, 0, 0, 0, -0.0130969, 881
44.3019, 0, 0, 0, -0.0130969, 881
44.3219, 0, 0, 0, -0.0130969, 881
44.3419, 0, 0, 0, -0.0130969, 881
44.3619, 0, 0, 0, -0.0130969, 881
44.3819, 0, 0, 0, -0.0130969, 881
44.4018, 0, 0, 0, -0.0130969, 881
44.4219, 0, 0, 0, -0.0130969, 881
44.4419, 0, 0, 0, -0.0130969, 881
44.4619, 0, 0, 0, -0.0130969, 881
44.4818, 0, 0, 0, -0.0130969, 881
44.5018, 0, 0, 0, -0.0130969, 881
44.5218, 0, 0, 0, -0.0130969, 881
44.5419, 0, 0, 0, -0.0130969, 881
44.5618, 0, 0, 0, -0.0130969, 881
44.5818, 0, 0, 0, -0.0130969, 881
44.6018, 0, 0, 0, -0.0130969, 881
44.6218, 0, 0, 0, -0.0130969, 881
44.6418, 0, 0, 0, -0.0130969, 881
44.6618, 0, 0, 0, -0.0130969, 881
44.6818, 0, 0, 0, -0.0130969, 881
44.7018, 0, 0, 0, -0.0130969, 881
44.7219, 0, 0, 0, -0.0130969, 881
44.7418, 0, 0, 0, -0.0130969, 881
44.7619, 0, 0, 0, -0.0130969, 881
44.7818, 0, 0, 0, -0.0130969, 881
44.8019, 0, 0, 0, -0.0130969, 881
44.8219, 0, 0, 0, -0.0134937, 882
44.8419, 0, 0, 0, -0.0134937, 882
44.8619, 0, 0, 0, -0.0134937, 882
44.8818, 0, 0, 0, -0.0134937, 882
44.9019, 0, 0, 0, -0.0134937, 882
44.9219, 0, 0, 0, -0.0134937, 882
44.9419, 0, 0, 0, -0.0134937, 882
44.9618, 0, 0, 0, -0.0134937, 882
44.9818, 0, 0, 0, -0.0134937, 882
45.0018, 0, 0, 0, -0.0134937, 882
45.0218, 0, 0, 0, -0.0134937, 882
45.0419, 0, 0, 0, -0.0134937, 882
45.0618, 0, 0, 0, -0.0134937, 882
45.0818, 0, 0, 0, -0.0134937, 882
45.1018, 0, 0, 0, -0.0134937, 882
45.1218, 0, 0, 0, -0.0134937, 882
45.1418, 0, 0, 0, -0.0134937, 882
45.1619, 0, 0, 0, -0.0134937, 882
45.1818, 0, 0, 0, -0.0134937, 882
45.2018, 0, 0, 0, -0.0134937, 882
45.2218, 0, 0, 0, -0.0134937, 882
45.2418, 0, 0, 0, -0.0134937, 882
45.2619, 0, 0, 0, -0.0134937, 882
45.2818, 0, 0, 0, -0.0134937, 882
45.3018, 0, 0, 0, -0.0134937, 882
45.3219, 0, 0, 0, -0.0134937, 882
45.3419, 0, 0, 0, -0.0134937, 882
45.3619, 0, 0, 0, -0.0134937, 882
45.3819, 0, 0, 0, -0.0134937, 882
45.4018, 0, 0, 0, -0.0134937, 882
45.4218, 0, 0, 0, -0.0134937, 882
45.4419, 0, 0, 0, -0.0134937, 882
45.4619, 0, 0, 0, -0.0134937, 882
45.4818, 0, 0, 0, -0.0134937, 882
45.5018, 0, 0, 0, -0.0134937, 882
45.522, 0, 0, 0, -0.0134937, 882
45.542, 0, 0, 0, -0.0134937, 882
45.562, 0, 0, 0, -0.0134937, 882
45.582, 0, 0, 0, -0.0134937, 882
